px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
-1.95595	9.05003	5.22081	4.39176	0.201794	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374	0
-2.04293	8.82692	5.17275	4.3902	0.179518	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347	0
-2.13894	8.57501	5.19088	4.39351	0.172627	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238	0
-2.26704	8.32128	5.22968	4.38199	0.147336	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047	0
-2.31406	8.0875	5.18828	4.4034	0.164354	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778	0
-2.37827	7.87405	5.12944	4.41104	0.160541	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843	0
-2.49146	7.62291	5.16272	4.40371	0.142136	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006	0
-2.65542	7.38847	5.17003	4.3608	0.0648962	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507	0
-2.75928	7.13262	5.19692	4.35911	0.0588966	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933	0
-2.8205	6.89765	5.1803	4.37881	0.0873379	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286	0
-2.86312	6.68898	5.10555	4.39624	0.102689	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566	0
-2.92925	6.4663	5.04155	4.39247	0.0747066	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774	0
-2.984	6.22964	5.02086	4.40569	0.0856518	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911	0
-3.10125	5.98246	5.06618	4.39573	0.0721275	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976	0
-3.18351	5.70883	5.1113	4.40118	0.0739609	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097	0
-3.29317	5.46188	5.11651	4.38067	0.0284964	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893	0
-3.38957	5.20088	5.1516	4.37881	0.0246689	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745	0
-3.45673	4.95491	5.15072	4.39231	0.0465244	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525	0
-3.5707	4.67761	5.22014	4.38532	0.0363322	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233	0
-3.68028	4.42517	5.23048	4.36526	-0.00741611	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868	0
-3.81291	4.1548	5.29849	4.35146	-0.0214918	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943	0
-3.89313	3.91397	5.28603	4.36263	0.00458932	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918	0
-3.96568	3.68083	5.25057	4.36735	0.0087348	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833	0
-4.06781	3.47444	5.19633	4.34871	-0.0281702	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666	0
-4.15896	3.22985	5.19802	4.34803	-0.0273727	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925	0
-4.27454	2.9758	5.22941	4.33281	-0.0541111	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104	0
-4.36416	2.70252	5.26817	4.33679	-0.0459181	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202	0
-4.45083	2.45287	5.26774	4.34236	-0.0310305	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218	0
-4.55518	2.18859	5.30346	4.34096	-0.0294676	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149	0
-4.66529	1.95706	5.29254	4.3156	-0.0845699	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994	0
-4.78051	1.68446	5.34673	4.31258	-0.0807187	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751	0
-4.90434	1.4357	5.36994	4.29532	-0.107542	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417	0
-4.96424	1.20079	5.31548	4.3022	-0.0974146	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799	0
-5.06003	0.98276	5.26509	4.29938	-0.0910711	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468	0
-5.12146	0.749598	5.21952	4.30586	-0.0817175	-4.85498	0.825661	-5.06277	0.77393	-2.05174	-4.74848	0
-5.21485	0.456675	5.30022	4.31141	-0.074668	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127	0
-5.28996	0.215784	5.27522	4.31521	-0.067668	-5.1231	0.257311	-5.27133	0.300706	-2.11906	-4.71303	0
-5.39937	-0.0195175	5.25576	4.31824	-0.0439368	-5.99809	-0.290765	-5.3782	0.0654719	-2.15477	-4.69374	0
-5.47058	-0.258572	5.23037	4.32389	-0.0363649	-5.29972	-0.212982	-5.4869	-0.168772	-2.1918	-4.67335	0
-5.59137	-0.442404	5.16011	4.29917	-0.0715705	-5.64447	-0.144522	-5.59748	-0.401971	-2.23014	-4.65185	0
-5.72832	-0.627858	5.10487	4.27364	-0.100147	-5.85359	-0.445801	-5.71001	-0.634069	-2.26974	-4.62919	0
-5.84334	-0.855043	5.12979	4.25211	-0.141709	-5.30947	-0.724468	-5.82456	-0.865006	-2.31058	-4.60536	0
-5.93845	-1.12282	5.1747	4.26069	-0.120674	-5.87835	-1.26863	-5.94118	-1.09472	-2.35262	-4.58032	0
-6.02686	-1.39028	5.21241	4.27087	-0.100248	-5.68069	-1.52871	-6.05993	-1.32316	-2.39581	-4.55404	0
-6.16552	-1.59761	5.18796	4.25018	-0.120487	-6.27263	-1.50938	-6.18087	-1.55025	-2.44014	-4.52648	0
-6.30955	-1.83256	5.2526	4.21912	-0.176361	-6.11355	-1.75966	-6.30406	-1.77593	-2.48555	-4.49762	0
-6.41537	-2.08192	5.26789	4.22154	-0.161813	-6.34007	-2.13685	-6.42954	-2.00014	-2.532	-4.46742	0
-6.56703	-2.28469	5.23739	4.19869	-0.178504	-6.99344	-2.17445	-6.55738	-2.22281	-2.57946	-4.43585	0
-6.71662	-2.49386	5.22393	4.1782	-0.193471	-6.79288	-2.4458	-6.68761	-2.44386	-2.62788	-4.40288	0
-6.87283	-2.70586	5.22717	4.15601	-0.212039	-7.14408	-2.67584	-6.82029	-2.66323	-2.6772	-4.36847	0
-6.96457	-2.97486	5.26352	4.17468	-0.173804	-6.8003	-3.10086	-6.95546	-2.88084	-2.7274	-4.3326	0
-7.09345	-3.19888	5.24409	4.17137	-0.161922	-7.13937	-3.22028	-7.09316	-3.09663	-2.7784	-4.29523	0
-7.21823	-3.3945	5.20041	4.15851	-0.169571	-7.12118	-3.26434	-7.23344	-3.3105	-2.83017	-4.25632	0
-7.36419	-3.64192	5.23856	4.15567	-0.160349	-7.77186	-4.08999	-7.37632	-3.5224	-2.88265	-4.21586	0
-7.52391	-3.78112	5.14592	4.11629	-0.203019	-7.49009	-3.49081	-7.52184	-3.73223	-2.93579	-4.1738	0
-7.66888	-3.98972	5.15074	4.10341	-0.209323	-7.52393	-3.88213	-7.67004	-3.93992	-2.98953	-4.13012	0
-7.82284	-4.21815	5.17679	4.09649	-0.204039	-7.88049	-4.29783	-7.82094	-4.14538	-3.04381	-4.08479	0
-7.97394	-4.43618	5.18338	4.08899	-0.199451	-8.08524	-4.57834	-7.97457	-4.34854	-3.09857	-4.03778	0
-8.13476	-4.67429	5.22338	4.08486	-0.190951	-8.22492	-4.79812	-8.13095	-4.5493	-3.15376	-3.98906	0
-8.27381	-4.87867	5.1593	4.08636	-0.165924	-8.453	-4.95621	-8.2901	-4.74759	-3.2093	-3.93862	0
-8.40591	-5.09819	5.15956	4.08825	-0.152982	-8.33552	-5.1059	-8.45204	-4.94331	-3.26514	-3.88641	0
-8.55232	-5.26676	5.07375	4.07558	-0.152151	-8.55062	-4.79248	-8.61678	-5.13637	-3.32121	-3.83242	0
-8.74331	-5.46481	5.09457	4.05278	-0.170962	-8.91477	-5.51752	-8.78433	-5.32669	-3.37745	-3.77663	0
-8.90218	-5.6622	5.08139	4.04406	-0.169012	-9.04115	-5.69364	-8.95469	-5.51417	-3.43377	-3.71901	0
-9.05943	-5.84867	5.06737	4.03207	-0.173745	-9.03391	-5.80267	-9.12788	-5.69872	-3.49012	-3.65955	0
-9.19806	-6.00701	4.97541	4.02302	-0.169039	-8.86897	-5.41973	-9.30388	-5.88026	-3.54643	-3.59823	0
-9.37807	-6.10963	4.89366	3.97888	-0.215364	-9.30811	-5.82368	-9.4827	-6.05868	-3.60261	-3.53503	0
-9.55343	-6.29219	4.90124	3.96521	-0.218509	-9.80646	-6.41174	-9.66432	-6.23389	-3.6586	-3.46994	0
-9.69296	-6.50118	4.91257	3.97384	-0.193753	-9.62547	-6.55958	-9.84874	-6.4058	-3.71431	-3.40295	0
-9.91551	-6.66012	4.96409	3.93444	-0.234975	-10.6688	-6.35543	-10.0359	-6.57431	-3.76969	-3.33404	0
-10.119	-6.82344	4.97389	3.90878	-0.252212	-10.2246	-6.83402	-10.2259	-6.73933	-3.82463	-3.26321	0
-10.304	-6.98495	4.98499	3.88992	-0.261807	-10.2205	-6.71044	-10.4186	-6.90075	-3.87907	-3.19046	0
-10.5332	-7.16411	5.0336	3.86533	-0.275235	-10.7616	-7.29159	-10.614	-7.05849	-3.93293	-3.11577	0
-10.7393	-7.30531	5.03501	3.83693	-0.294562	-10.8944	-6.83335	-10.8121	-7.21245	-3.98613	-3.03916	0
-10.9852	-7.46575	5.0808	3.80561	-0.314321	-11.2219	-7.56979	-11.0128	-7.36252	-4.03859	-2.96062	0
-11.1744	-7.60538	5.03959	3.78841	-0.315972	-10.986	-7.3707	-11.2161	-7.50862	-4.09021	-2.88015	0
-11.3236	-7.76138	4.99625	3.79148	-0.293406	-11.0934	-7.6776	-11.422	-7.65064	-4.14093	-2.79777	0
-11.5196	-7.88782	4.96382	3.76935	-0.302886	-11.4213	-7.46085	-11.6304	-7.78849	-4.19066	-2.71349	0
-11.7003	-7.99268	4.91105	3.74566	-0.314613	-11.5269	-7.8215	-11.8413	-7.92208	-4.23932	-2.6273	0
-11.8946	-8.10515	4.83793	3.72266	-0.323703	-11.9422	-7.88317	-12.0546	-8.05131	-4.28682	-2.53924	0
-12.1101	-8.1957	4.81877	3.68691	-0.348299	-12.09	-8.08828	-12.2702	-8.17609	-4.33309	-2.44932	0
-12.3362	-8.3234	4.89435	3.66707	-0.349902	-12.4462	-8.02117	-12.4881	-8.29633	-4.37802	-2.35756	0
-12.5401	-8.40426	4.85655	3.63589	-0.36758	-12.4231	-8.2599	-12.7082	-8.41193	-4.42156	-2.26399	0
-12.747	-8.48941	4.79205	3.60644	-0.383455	-12.7461	-8.19449	-12.9304	-8.5228	-4.4636	-2.16863	0
-13.0241	-8.57825	4.84885	3.56377	-0.411041	-13.2911	-8.64594	-13.1547	-8.62886	-4.50407	-2.07151	0
-13.2726	-8.67807	4.90676	3.5395	-0.412794	-13.7929	-8.47158	-13.381	-8.73002	-4.54289	-1.97267	0
-13.4942	-8.72499	4.87426	3.50062	-0.435942	-13.384	-8.57583	-13.6092	-8.82619	-4.57997	-1.87214	0
-13.7122	-8.76396	4.79271	3.45771	-0.467813	-13.6376	-8.26344	-13.8392	-8.91729	-4.61524	-1.76997	0
-13.9371	-8.87651	4.80944	3.45303	-0.444532	-13.9959	-8.99264	-14.0709	-9.00324	-4.64861	-1.6662	0
-14.1876	-8.96828	4.89583	3.44147	-0.423771	-14.4737	-8.79552	-14.3043	-9.08395	-4.68001	-1.56086	0
-14.4098	-9.08165	4.89983	3.44233	-0.396862	-14.4273	-9.1875	-14.5391	-9.15936	-4.70936	-1.45402	0
-14.6392	-9.15226	4.88186	3.4223	-0.398888	-14.5757	-9.32634	-14.7754	-9.22939	-4.73658	-1.34573	0
-14.9247	-9.14912	4.91961	3.36182	-0.447156	-15.062	-9.04396	-15.013	-9.29397	-4.76161	-1.23603	0
-15.1827	-9.22265	4.95401	3.3473	-0.436074	-15.6189	-9.69365	-15.2517	-9.35302	-4.78436	-1.125	0
-15.4457	-9.33993	5.00014	3.35365	-0.400979	-15.6682	-9.56749	-15.4916	-9.40649	-4.80476	-1.01269	0
-15.6893	-9.36826	4.95343	3.31767	-0.428077	-15.9382	-9.35751	-15.7324	-9.45431	-4.82275	-0.899159	0
-15.9458	-9.45431	4.98014	3.3151	-0.404762	-16.0862	-9.59819	-15.9741	-9.49642	-4.83827	-0.784484	0
-16.1977	-9.4625	4.95933	3.27528	-0.433302	-16.6033	-8.85459	-16.2164	-9.53277	-4.85124	-0.668734	0
-16.4494	-9.45654	4.96088	3.23625	-0.454145	-16.4229	-9.37029	-16.4594	-9.5633	-4.8616	-0.55198	0
-16.6687	-9.45479	4.9037	3.20287	-0.472763	-16.011	-9.33486	-16.7027	-9.58797	-4.8693	-0.434301	0
-16.9513	-9.44056	4.95128	3.16298	-0.491052	-17.1132	-9.43043	-16.9464	-9.60673	-4.87427	-0.315773	0
-17.2029	-9.50111	4.9795	3.16972	-0.447114	-16.9255	-10.8571	-17.1903	-9.61954	-4.87646	-0.196479	0
-17.4627	-9.52001	4.99483	3.15312	-0.439921	-17.5448	-9.57485	-17.4342	-9.62636	-4.87583	-0.0765024	0
-17.7205	-9.50865	4.98942	3.12112	-0.457017	-18.1371	-9.39146	-17.6781	-9.62717	-4.87232	0.0440703	0
-17.9752	-9.47643	4.99814	3.08689	-0.470309	-17.9724	-9.42299	-17.9216	-9.62194	-4.86588	0.165151	0
-18.2197	-9.43754	4.97502	3.04811	-0.495731	-18.3083	-9.18778	-18.1648	-9.61064	-4.85648	0.286648	0
-18.4222	-9.48426	4.90678	3.05848	-0.455889	-18.2763	-9.60997	-18.4074	-9.59325	-4.84408	0.40847	0
-18.6586	-9.47175	4.91099	3.0454	-0.438518	-18.2443	-9.58547	-18.6493	-9.56977	-4.82864	0.530522	0
-18.9069	-9.46381	4.91369	3.03165	-0.42882	-18.9545	-9.51544	-18.8904	-9.54017	-4.81012	0.652707	0
-19.1372	-9.4257	4.90944	3.01013	-0.424527	-18.6983	-9.02886	-19.1305	-9.50447	-4.78851	0.774927	0
-19.3828	-9.30578	4.93323	2.95061	-0.469062	-19.2983	-9.09865	-19.3694	-9.46265	-4.76378	0.897083	0
-19.6166	-9.22881	4.91267	2.90844	-0.49996	-19.7037	-8.79906	-19.6069	-9.41472	-4.73591	1.01907	0
-19.8679	-9.10563	4.95013	2.85535	-0.531926	-19.8731	-8.96417	-19.8431	-9.36071	-4.70487	1.1408	0
-20.1054	-9.004	4.96437	2.8171	-0.543889	-20.3815	-7.6755	-20.0775	-9.30061	-4.67066	1.26215	0
-20.2804	-9.13277	4.80252	2.87969	-0.44447	-20.1607	-9.59663	-20.3102	-9.23446	-4.63328	1.38303	0
-20.5193	-9.09086	4.81133	2.87086	-0.424706	-20.4587	-9.7448	-20.5409	-9.16227	-4.59271	1.50334	0
-20.7404	-8.99528	4.8116	2.83666	-0.439692	-20.6596	-8.91527	-20.7696	-9.08409	-4.54895	1.62296	0
-20.9823	-8.91404	4.82652	2.81035	-0.447518	-21.5568	-8.5005	-20.9959	-8.99994	-4.50202	1.74179	0
-21.1787	-8.84587	4.78083	2.7915	-0.444414	-21.0195	-8.85081	-21.2198	-8.90987	-4.45191	1.85972	0
-21.4118	-8.75757	4.78686	2.76462	-0.454754	-21.8628	-8.64129	-21.4412	-8.81393	-4.39865	1.97666	0
-21.6052	-8.73272	4.7152	2.76762	-0.426625	-21.5029	-8.87191	-21.6597	-8.71217	-4.34224	2.0925	0
-21.7969	-8.58789	4.67746	2.70375	-0.498203	-21.9514	-7.41274	-21.8754	-8.60465	-4.2827	2.20712	0
-22	-8.51212	4.65283	2.68914	-0.48688	-21.9793	-8.57089	-22.0881	-8.49143	-4.22007	2.32043	0
-22.2095	-8.40452	4.66927	2.66984	-0.472253	-22.1914	-7.70392	-22.2975	-8.37258	-4.15437	2.43232	0
-22.44	-8.30753	4.69131	2.6539	-0.463058	-22.5838	-8.35296	-22.5035	-8.24817	-4.08564	2.5427	0
-22.6315	-8.19022	4.66912	2.62225	-0.479453	-22.3177	-8.57758	-22.7061	-8.11829	-4.01391	2.65145	0
-22.867	-7.95161	4.79662	2.5539	-0.526868	-22.9861	-7.6724	-22.9049	-7.98301	-3.93923	2.75848	0
-23.0577	-7.80107	4.77915	2.50561	-0.572527	-23.2693	-8.32031	-23.1	-7.84243	-3.86163	2.8637	0
-23.2848	-7.6252	4.84721	2.47075	-0.577668	-23.4777	-7.56583	-23.2911	-7.69663	-3.78118	2.967	0
-23.4848	-7.48644	4.86401	2.46228	-0.536703	-23.473	-7.02103	-23.4781	-7.54572	-3.69792	3.06828	0
-23.6511	-7.34202	4.83152	2.43573	-0.537382	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746	0
-23.842	-7.18254	4.84749	2.41495	-0.523871	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445	0
-24.0042	-7.08802	4.76565	2.40965	-0.503497	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916	0
-24.1717	-6.90568	4.77216	2.37094	-0.52503	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149	0
-24.332	-6.6551	4.84404	2.31507	-0.555407	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138	0
-24.4993	-6.47851	4.83981	2.28229	-0.572242	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873	0
-24.5987	-6.33662	4.73907	2.25453	-0.574371	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347	0
-24.7395	-6.1473	4.73727	2.22339	-0.576834	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553	0
-24.9215	-5.94434	4.78993	2.20101	-0.568174	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484	0
-25.0523	-5.73974	4.79524	2.17044	-0.56668	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132	0
-25.1852	-5.56742	4.76427	2.14993	-0.559205	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492	0
-25.3386	-5.38212	4.77407	2.14412	-0.518651	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557	0
-25.4822	-5.15894	4.81332	2.11737	-0.518358	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322	0
-25.614	-4.98123	4.79227	2.11447	-0.474484	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781	0
-25.7284	-4.80771	4.74638	2.09685	-0.469163	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893	0
-25.8493	-4.60209	4.75088	2.07878	-0.457179	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764	0
-25.9612	-4.36038	4.79155	2.04787	-0.464894	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279	0
-26.0701	-4.13953	4.79181	2.00351	-0.518813	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471	0
-26.1608	-3.85783	4.86847	1.96171	-0.534151	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337	0
-26.2346	-3.62074	4.86799	1.90993	-0.589033	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875	0
-26.2632	-3.35382	4.88602	1.8579	-0.612635	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081	0
-26.3128	-3.10974	4.88888	1.81207	-0.642118	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954	0
-26.3371	-2.87348	4.8701	1.77038	-0.652855	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493	0
-26.3954	-2.64685	4.85882	1.74846	-0.63529	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696	0
-26.472	-2.48964	4.76114	1.74046	-0.613939	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562	0
-26.5275	-2.25449	4.76797	1.72437	-0.585177	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091	0
-26.5775	-2.05681	4.72036	1.70526	-0.576204	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284	0
-26.6086	-1.82023	4.72328	1.68615	-0.551372	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141	0
-26.6065	-1.57226	4.73365	1.6482	-0.561992	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664	0
-26.6035	-1.34157	4.723	1.60575	-0.591126	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852	0
-26.6069	-1.11475	4.70939	1.57636	-0.591384	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271	0
-26.6363	-0.889404	4.70051	1.56159	-0.571495	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238	0
-26.6473	-0.640098	4.72479	1.53833	-0.565135	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439	0
-26.6346	-0.39865	4.73706	1.50002	-0.590395	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317	0
-26.5891	-0.107994	4.81475	1.4599	-0.599247	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874	0
-26.5697	0.13096	4.81806	1.43064	-0.603788	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116	0
-26.5462	0.419862	4.89373	1.40547	-0.596174	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045	0
-26.5341	0.657765	4.88298	1.39721	-0.557444	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667	0
-26.5267	0.937563	4.94076	1.38401	-0.540355	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986	0
-26.489	1.19537	4.9532	1.37765	-0.491678	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007	0
-26.4322	1.4339	4.94821	1.35066	-0.494313	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737	0
-26.3934	1.65388	4.91097	1.33869	-0.469775	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181	0
-26.3384	1.86755	4.87459	1.31538	-0.470446	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345	0
-26.2703	2.0989	4.87239	1.28689	-0.481403	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235	0
-26.2079	2.2953	4.81759	1.26331	-0.482057	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859	0
-26.1452	2.52371	4.80721	1.25268	-0.45305	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223	0
-26.0667	2.76488	4.82744	1.23094	-0.451684	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334	0
-25.9716	2.98763	4.83731	1.18901	-0.496502	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502	0
-25.8706	3.26287	4.91442	1.16665	-0.492352	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828	0
-25.7877	3.49227	4.91668	1.14719	-0.488613	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227	0
-25.6817	3.69528	4.88957	1.11963	-0.492487	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404	0
-25.565	3.90352	4.88046	1.08867	-0.503429	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367	0
-25.4975	4.08649	4.81554	1.07527	-0.492515	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125	0
-25.3742	4.28924	4.80941	1.04608	-0.499714	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686	0
-25.2148	4.50568	4.84081	1.01061	-0.510072	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058	0
-25.0643	4.70259	4.83104	0.986688	-0.493596	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251	0
-24.9459	4.89702	4.81457	0.966584	-0.489153	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273	0
-24.7898	5.08823	4.81619	0.93672	-0.493161	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132	0
-24.6221	5.30006	4.85599	0.90874	-0.495656	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839	0
-24.4502	5.47796	4.8677	0.865146	-0.53205	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401	0
-24.2633	5.65035	4.87174	0.828028	-0.543168	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827	0
-24.0975	5.81228	4.86145	0.791771	-0.563212	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127	0
-23.9235	5.97287	4.84984	0.76094	-0.566437	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309	0
-23.7796	6.15995	4.81061	0.770289	-0.48973	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383	0
-23.6121	6.31585	4.79383	0.745291	-0.490826	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357	0
-23.463	6.49121	4.77148	0.742325	-0.452448	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324	0
-23.2397	6.70952	4.87851	0.723756	-0.444879	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041	0
-23.0442	6.85206	4.86065	0.698365	-0.441136	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768	0
-22.8312	7.02362	4.90266	0.674752	-0.441705	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431	0
-22.6192	7.1584	4.91005	0.638469	-0.46429	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038	0
-22.4341	7.30421	4.89961	0.619126	-0.460392	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598	0
-22.2053	7.42924	4.94073	0.569506	-0.513487	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118	0
-22.0241	7.5917	4.94643	0.560494	-0.495377	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607	0
-21.8402	7.76219	4.93423	0.568265	-0.438773	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074	0
-21.6326	7.90502	4.94506	0.55072	-0.433719	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526	0
-21.4417	8.04049	4.92233	0.540933	-0.413695	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971	0
-21.2149	8.07887	4.85479	0.488187	-0.450097	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417	0
-21.0232	8.23509	4.82972	0.503962	-0.378878	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871	0
-20.8446	8.38677	4.82757	0.504556	-0.357508	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341	0
-20.6036	8.49686	4.87405	0.470124	-0.389818	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835	0
-20.3554	8.63278	4.9317	0.454886	-0.38402	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358	0
-20.1563	8.76562	4.90024	0.462783	-0.333466	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919	0
-19.9568	8.86773	4.87273	0.447696	-0.33223	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524	0
-19.7566	8.9895	4.84168	0.452393	-0.29144	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179	0
-19.5341	9.06127	4.81966	0.425231	-0.305541	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891	0
-19.2943	9.16826	4.8589	0.406027	-0.315786	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666	0
-19.0097	9.2571	4.92537	0.378618	-0.327539	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751	0
-18.7922	9.34145	4.91109	0.360718	-0.331848	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429	0
